article_id,demographic_count,relational_count,cultural_count,doi,jstor_url,publicationYear,article_name,primary_subject,journal_title,creator,file_name,wordCount,pageCount
journal-article-10.2307_40227911,2,7,2,10.2307_40227911,https://www.jstor.org/stable/40227911,1989.0,Financial and Accounting Problems of Issuing Bonds with Detachable Warrants,Management & Organizational Behavior,Management International Review,Günther Gebhardt,/vol_b/data/jstor_data/ocr/journal-article-10.2307_40227911.txt,6032.0,12.0
journal-article-10.2307_40227912,1,28,2,10.2307_40227912,https://www.jstor.org/stable/40227912,1989.0,Components of Investment Risk and Return: The Effects on Common Shareholders from Firm Level International Involvement,Management & Organizational Behavior,Management International Review,H. L. Brewer,/vol_b/data/jstor_data/ocr/journal-article-10.2307_40227912.txt,3992.0,12.0
journal-article-10.2307_40227913,2,24,15,10.2307_40227913,https://www.jstor.org/stable/40227913,1989.0,"Venture Capital in the U.S.A., Europe and Japan",Management & Organizational Behavior,Management International Review,Herbert Ooghe; Ann Bekaert; Peter van den Bossche,/vol_b/data/jstor_data/ocr/journal-article-10.2307_40227913.txt,6859.0,17.0
journal-article-10.2307_40227914,2,47,1,10.2307_40227914,https://www.jstor.org/stable/40227914,1989.0,Profit Performance: Do Foreign Operations Make a Difference?,Management & Organizational Behavior,Management International Review,John D. Daniels; Jeffrey Bracker,/vol_b/data/jstor_data/ocr/journal-article-10.2307_40227914.txt,5128.0,11.0
journal-article-10.2307_40227915,0,33,7,10.2307_40227915,https://www.jstor.org/stable/40227915,1989.0,Investing in China via Joint Ventures,Management & Organizational Behavior,Management International Review,Paul W. Beamish; Hui Y. Wang,/vol_b/data/jstor_data/ocr/journal-article-10.2307_40227915.txt,3014.0,8.0
journal-article-10.2307_40227916,0,33,0,10.2307_40227916,https://www.jstor.org/stable/40227916,1989.0,How to Motivate and Evaluate Managers with International Transfer Pricing Systems,Management & Organizational Behavior,Management International Review,Wagdy M. Abdullah,/vol_b/data/jstor_data/ocr/journal-article-10.2307_40227916.txt,3101.0,7.0
journal-article-10.2307_40227917,0,5,1,10.2307_40227917,https://www.jstor.org/stable/40227917,1989.0,Can International Competitiveness Be Measured by the Relative Unit Labour Cost Approach? A Comment on Professor Artto,Management & Organizational Behavior,Management International Review,Ingeborg Menzler-Hokkanen,/vol_b/data/jstor_data/ocr/journal-article-10.2307_40227917.txt,2850.0,6.0
journal-article-10.2307_40227922,4,12,1,10.2307_40227922,https://www.jstor.org/stable/40227922,1989.0,Trade Missions in Exporting: State of the Art,Management & Organizational Behavior,Management International Review,F. H. Rolf Seringhaus,/vol_b/data/jstor_data/ocr/journal-article-10.2307_40227922.txt,4275.0,12.0
journal-article-10.2307_40227923,4,20,10,10.2307_40227923,https://www.jstor.org/stable/40227923,1989.0,Common Factors Underlying Barriers to Export: A Comparative Study in the European and U.S. Paper Industry,Management & Organizational Behavior,Management International Review,Daniel Sullivan; Alan Bauerschmidt,/vol_b/data/jstor_data/ocr/journal-article-10.2307_40227923.txt,7047.0,16.0
journal-article-10.2307_40227924,1,7,4,10.2307_40227924,https://www.jstor.org/stable/40227924,1989.0,Export Development and Perceived Export Barriers: An Empirical Analysis of Small Firms,Management & Organizational Behavior,Management International Review,Thomas W. Sharkey; Jeen-Su Lim; Ken I. Kim,/vol_b/data/jstor_data/ocr/journal-article-10.2307_40227924.txt,3374.0,8.0
journal-article-10.2307_40227925,1,10,1,10.2307_40227925,https://www.jstor.org/stable/40227925,1989.0,"Political Risk Implications for Exporters, Contractors and Foreign Licensors: The Iranian Experience",Management & Organizational Behavior,Management International Review,Kate Gillespie,/vol_b/data/jstor_data/ocr/journal-article-10.2307_40227925.txt,6185.0,12.0
journal-article-10.2307_40227927,3,5,17,10.2307_40227927,https://www.jstor.org/stable/40227927,1989.0,International Marketing: Methodological Excellence in Practice and Theory,Management & Organizational Behavior,Management International Review,Huge E. Kramer,/vol_b/data/jstor_data/ocr/journal-article-10.2307_40227927.txt,3070.0,7.0
journal-article-10.2307_40227928,10,13,31,10.2307_40227928,https://www.jstor.org/stable/40227928,1989.0,Characteristics of Strategic Planning in Selected Service Industries and Planner Satisfaction with the Process,Management & Organizational Behavior,Management International Review,Peter M. Ginter; Andrew C. Rucks; W. Jack Duncan,/vol_b/data/jstor_data/ocr/journal-article-10.2307_40227928.txt,3860.0,9.0
journal-article-10.2307_40227929,0,12,1,10.2307_40227929,https://www.jstor.org/stable/40227929,1989.0,Research Trends and Gaps in International Financial Management: A Note,Management & Organizational Behavior,Management International Review,Jeff Madura; Daniel E. McCarty,/vol_b/data/jstor_data/ocr/journal-article-10.2307_40227929.txt,1688.0,5.0
journal-article-10.2307_40227933,1,22,1,10.2307_40227933,https://www.jstor.org/stable/40227933,1989.0,"A Comparative Analysis of the Profitability Performance of the Largest U.S., European and Japanese Multinational Enterprises",Management & Organizational Behavior,Management International Review,Jerry Haar,/vol_b/data/jstor_data/ocr/journal-article-10.2307_40227933.txt,5916.0,14.0
journal-article-10.2307_40227934,11,24,20,10.2307_40227934,https://www.jstor.org/stable/40227934,1989.0,Share In: The Missing Link of MNC Global Strategy and Structure,Management & Organizational Behavior,Management International Review,Nicholas C. Georgantzas,/vol_b/data/jstor_data/ocr/journal-article-10.2307_40227934.txt,7566.0,16.0
journal-article-10.2307_40227935,14,53,7,10.2307_40227935,https://www.jstor.org/stable/40227935,1989.0,Configuration and Coordination: The Role of US Subsidiaries in the International Network of Italian Multinationals,Management & Organizational Behavior,Management International Review,Alberto Marcati,/vol_b/data/jstor_data/ocr/journal-article-10.2307_40227935.txt,6805.0,16.0
journal-article-10.2307_40227936,0,45,0,10.2307_40227936,https://www.jstor.org/stable/40227936,1989.0,Market Structure and Operating Exposure as Determinants of Foreign Affiliate Value,Management & Organizational Behavior,Management International Review,John A. Karikari; J. Markham Collins,/vol_b/data/jstor_data/ocr/journal-article-10.2307_40227936.txt,4106.0,11.0
journal-article-10.2307_40227937,1,25,0,10.2307_40227937,https://www.jstor.org/stable/40227937,1989.0,International Diversification in Latin America and the Industrialized Countries,Management & Organizational Behavior,Management International Review,Yasar M. Geyikdagi; Necla Y. Geyikdagi,/vol_b/data/jstor_data/ocr/journal-article-10.2307_40227937.txt,3212.0,10.0
journal-article-10.2307_40227938,0,4,6,10.2307_40227938,https://www.jstor.org/stable/40227938,1989.0,Management Know-How Transfer to Developing Countries: Efficacy of Specialized Training Courses,Management & Organizational Behavior,Management International Review,Ugur Yavas; S. Tamer Cavusgil,/vol_b/data/jstor_data/ocr/journal-article-10.2307_40227938.txt,3543.0,9.0
journal-article-10.2307_40227943,2,16,5,10.2307_40227943,https://www.jstor.org/stable/40227943,1989.0,The Association between Political Instability and Flow of Foreign Direct Investment,Management & Organizational Behavior,Management International Review,Kamal Fatehi-Sedeh; M. Hossein Safizadeh,/vol_b/data/jstor_data/ocr/journal-article-10.2307_40227943.txt,4695.0,10.0
journal-article-10.2307_40227944,7,26,8,10.2307_40227944,https://www.jstor.org/stable/40227944,1989.0,Global Sourcing: An Indispensable Element in Worldwide Competition,Management & Organizational Behavior,Management International Review,Ulli Arnold,/vol_b/data/jstor_data/ocr/journal-article-10.2307_40227944.txt,6200.0,15.0
journal-article-10.2307_40227945,2,10,10,10.2307_40227945,https://www.jstor.org/stable/40227945,1989.0,Privatization of Government Enterprise: The Challenge to Management,Management & Organizational Behavior,Management International Review,Rick Molz,/vol_b/data/jstor_data/ocr/journal-article-10.2307_40227945.txt,7248.0,16.0
journal-article-10.2307_40227946,1,195,2,10.2307_40227946,https://www.jstor.org/stable/40227946,1989.0,Foreign Capital Investment in Poland: Emerging Prospects for German-Polish Joint Ventures under the New Law,Management & Organizational Behavior,Management International Review,Miroslaw Bieszki; Herbert Rath,/vol_b/data/jstor_data/ocr/journal-article-10.2307_40227946.txt,12518.0,23.0
journal-article-10.2307_40227947,3,21,4,10.2307_40227947,https://www.jstor.org/stable/40227947,1989.0,Methodological Problems in Assessing Developing Country Policy toward Foreign Manufacturing Investment,Management & Organizational Behavior,Management International Review,William A. Stoever,/vol_b/data/jstor_data/ocr/journal-article-10.2307_40227947.txt,4961.0,10.0
journal-article-10.2307_40228002,14,17,4,10.2307_40228002,https://www.jstor.org/stable/40228002,1990.0,Managing in the Twenty-First Century: The Need for Global Orientation,Management & Organizational Behavior,MIR: Management International Review,Rosalie L. Tung; Edwin L. Miller,/vol_b/data/jstor_data/ocr/journal-article-10.2307_40228002.txt,4833.0,14.0
journal-article-10.2307_40228003,6,10,14,10.2307_40228003,https://www.jstor.org/stable/40228003,1990.0,Incremental Internationalization: A Test of Johanson and Vahlne's Thesis,Management & Organizational Behavior,MIR: Management International Review,Daniel Sullivan; Alan Bauerschmidt,/vol_b/data/jstor_data/ocr/journal-article-10.2307_40228003.txt,4871.0,12.0
journal-article-10.2307_40228004,0,121,18,10.2307_40228004,https://www.jstor.org/stable/40228004,1990.0,Contractual and Cooperative Forms of International Business: Towards a Unified Theory of Modal Choice,Management & Organizational Behavior,MIR: Management International Review,Farok J. Contractor,/vol_b/data/jstor_data/ocr/journal-article-10.2307_40228004.txt,8820.0,24.0
journal-article-10.2307_40228005,2,90,9,10.2307_40228005,https://www.jstor.org/stable/40228005,1990.0,Management Buy-outs and Large-Small Firm Relationships,Management & Organizational Behavior,MIR: Management International Review,Mike Wright; Brian Chiplin; Steve Thompson; Ken Robbie,/vol_b/data/jstor_data/ocr/journal-article-10.2307_40228005.txt,7483.0,18.0
journal-article-10.2307_40228006,0,68,1,10.2307_40228006,https://www.jstor.org/stable/40228006,1990.0,Diversification Benefits of Direct Foreign Investment,Management & Organizational Behavior,MIR: Management International Review,Jeff Madura; Ann Marie Whyte,/vol_b/data/jstor_data/ocr/journal-article-10.2307_40228006.txt,4472.0,13.0
journal-article-10.2307_40228007,1,20,0,10.2307_40228007,https://www.jstor.org/stable/40228007,1990.0,Profitability and Sales Growth in Industrialized versus Newly Industrializing Countries,Management & Organizational Behavior,MIR: Management International Review,Jooh Lee; David E. Blevins,/vol_b/data/jstor_data/ocr/journal-article-10.2307_40228007.txt,5097.0,14.0
journal-article-10.2307_40228013,0,1,10,10.2307_40228013,https://www.jstor.org/stable/40228013,1990.0,Is Korean Management Just like Japanese Management?,Management & Organizational Behavior,MIR: Management International Review,John Lie,/vol_b/data/jstor_data/ocr/journal-article-10.2307_40228013.txt,2033.0,6.0
journal-article-10.2307_40228014,14,10,30,10.2307_40228014,https://www.jstor.org/stable/40228014,1990.0,The Relationship of Personal Characteristics with the Adjustment of Japanese Expatriate Managers,Management & Organizational Behavior,MIR: Management International Review,J. Stewart Black,/vol_b/data/jstor_data/ocr/journal-article-10.2307_40228014.txt,6320.0,16.0
journal-article-10.2307_40228015,1,32,3,10.2307_40228015,https://www.jstor.org/stable/40228015,1990.0,Choice of Foreign Market Entry Modes by Service Firms: Role of Market Knowledge,Management & Organizational Behavior,MIR: Management International Review,M. Krishna Erramilli; C. P. Rao,/vol_b/data/jstor_data/ocr/journal-article-10.2307_40228015.txt,6292.0,16.0
journal-article-10.2307_40228016,5,13,1,10.2307_40228016,https://www.jstor.org/stable/40228016,1990.0,The Process of Internationalisation: UK Companies in the EC,Management & Organizational Behavior,MIR: Management International Review,Andrew I. Millington; Brian T. Bayliss,/vol_b/data/jstor_data/ocr/journal-article-10.2307_40228016.txt,3784.0,11.0
journal-article-10.2307_40228017,1,21,2,10.2307_40228017,https://www.jstor.org/stable/40228017,1990.0,The International Success of Developing Country Firms: Role of Government-Directed Comparative Advantage,Management & Organizational Behavior,MIR: Management International Review,Raj Aggarwal; Tamir Agmon,/vol_b/data/jstor_data/ocr/journal-article-10.2307_40228017.txt,7523.0,18.0
journal-article-10.2307_40228018,5,6,43,10.2307_40228018,https://www.jstor.org/stable/40228018,1990.0,Innovation Management in Small and Medium-Sized Firms,Management & Organizational Behavior,MIR: Management International Review,Norbert Thom,/vol_b/data/jstor_data/ocr/journal-article-10.2307_40228018.txt,4325.0,12.0
journal-article-10.2307_40228023,3,16,2,10.2307_40228023,https://www.jstor.org/stable/40228023,1990.0,Dynamic Manufacturing: A Comparison of Attitudes in the U.S.A. and Japan,Management & Organizational Behavior,MIR: Management International Review,Wolf D. Reitsperger; Shirley J. Daniel,/vol_b/data/jstor_data/ocr/journal-article-10.2307_40228023.txt,4901.0,14.0
journal-article-10.2307_40228024,2,9,10,10.2307_40228024,https://www.jstor.org/stable/40228024,1990.0,The Decision-Maker and Export Activity: A Cross-National Comparison of the Foreign Orientation of Austrian Managers,Management & Organizational Behavior,MIR: Management International Review,Hartmut H. Holzmüller; Helmut Kasper,/vol_b/data/jstor_data/ocr/journal-article-10.2307_40228024.txt,5485.0,14.0
journal-article-10.2307_40228025,1,41,7,10.2307_40228025,https://www.jstor.org/stable/40228025,1990.0,The Determinants of Aggregate International Licensing Behaviour: Evidence from Five Countries,Management & Organizational Behavior,MIR: Management International Review,Jeremy Clegg,/vol_b/data/jstor_data/ocr/journal-article-10.2307_40228025.txt,7811.0,21.0
journal-article-10.2307_40228026,3,18,12,10.2307_40228026,https://www.jstor.org/stable/40228026,1990.0,Multinational Corporate Strategy and the Canada-U.S. Free Trade Agreement,Management & Organizational Behavior,MIR: Management International Review,Alan M. Rugman; Alain Verbeke,/vol_b/data/jstor_data/ocr/journal-article-10.2307_40228026.txt,6060.0,14.0
journal-article-10.2307_40228027,1,60,5,10.2307_40228027,https://www.jstor.org/stable/40228027,1990.0,The Effect of Transborder Data Flow Restrictions on American Multinational Corporations,Management & Organizational Behavior,MIR: Management International Review,Rakesh B. Sambharya; Arvind Phatak,/vol_b/data/jstor_data/ocr/journal-article-10.2307_40228027.txt,8089.0,24.0
journal-article-10.2307_40228033,4,58,2,10.2307_40228033,https://www.jstor.org/stable/40228033,1990.0,International Cooperative Venture Strategies: Outward Investment and Small Firms from NICs,Management & Organizational Behavior,MIR: Management International Review,Stephen B. Tallman; Oded Shenkar,/vol_b/data/jstor_data/ocr/journal-article-10.2307_40228033.txt,5930.0,17.0
journal-article-10.2307_40228034,4,8,0,10.2307_40228034,https://www.jstor.org/stable/40228034,1990.0,Issues in Forecasting Management,Management & Organizational Behavior,MIR: Management International Review,D. H. Drury,/vol_b/data/jstor_data/ocr/journal-article-10.2307_40228034.txt,4191.0,13.0
journal-article-10.2307_40228035,0,76,0,10.2307_40228035,https://www.jstor.org/stable/40228035,1990.0,"Improving the ""Correctness"" of Foreign Exchange Forecasts through Composite Forecasting",Management & Organizational Behavior,MIR: Management International Review,Chuck C. Y. Kwok; Thomas H. Lubecke,/vol_b/data/jstor_data/ocr/journal-article-10.2307_40228035.txt,8818.0,22.0
journal-article-10.2307_40228036,25,7,2,10.2307_40228036,https://www.jstor.org/stable/40228036,1990.0,A Comparative Study of European and Japanese Multinational Firms' Marketing Strategies and Performance in the United States,Management & Organizational Behavior,MIR: Management International Review,Masaaki Kotabe; Sam C. Okoroafo,/vol_b/data/jstor_data/ocr/journal-article-10.2307_40228036.txt,6460.0,18.0
journal-article-10.2307_40228037,3,9,0,10.2307_40228037,https://www.jstor.org/stable/40228037,1990.0,Determinants of Foreign Direct Investment: A Case of Canadian Direct Investment in the United States,Management & Organizational Behavior,MIR: Management International Review,Andrew Solocha; Mark D. Soskin; Mark J. Kasoff,/vol_b/data/jstor_data/ocr/journal-article-10.2307_40228037.txt,5875.0,16.0
journal-article-10.2307_40228038,3,12,3,10.2307_40228038,https://www.jstor.org/stable/40228038,1990.0,The Creation of a New Belgian Fiscal Instrument,Management & Organizational Behavior,MIR: Management International Review,Patrick J. d'Haens; Daisy A. Bertels-Dyck,/vol_b/data/jstor_data/ocr/journal-article-10.2307_40228038.txt,5541.0,14.0
journal-article-10.2307_40228053,2,73,1,10.2307_40228053,https://www.jstor.org/stable/40228053,1991.0,"Organizational Size, Structuring of Activities, and Control Information System Sophistication Levels: An Empirical Study",Management & Organizational Behavior,MIR: Management International Review,Mohan Lal,/vol_b/data/jstor_data/ocr/journal-article-10.2307_40228053.txt,4011.0,13.0
journal-article-10.2307_40228054,1,3,14,10.2307_40228054,https://www.jstor.org/stable/40228054,1991.0,The Impact of Financial Systems on the Technological Dynamics of the Economy: An Empirical Assessment,Management & Organizational Behavior,MIR: Management International Review,Gokhan Capoglu; Yasar Geyikdagi,/vol_b/data/jstor_data/ocr/journal-article-10.2307_40228054.txt,2226.0,7.0
journal-article-10.2307_40228055,18,56,18,10.2307_40228055,https://www.jstor.org/stable/40228055,1991.0,Marketing Channel Decisions of Foreign Manufacturing Subsidiaries in the U.S.: The Case of the Metal and Machinery Industries,Management & Organizational Behavior,MIR: Management International Review,Jooheon Kim; John D. Daniels,/vol_b/data/jstor_data/ocr/journal-article-10.2307_40228055.txt,5945.0,16.0
journal-article-10.2307_40228056,1,18,8,10.2307_40228056,https://www.jstor.org/stable/40228056,1991.0,Managing the Growth-Share Matrix: A Four-Nation Study in Two Industries,Management & Organizational Behavior,MIR: Management International Review,Manab Thakur; T. K. Das,/vol_b/data/jstor_data/ocr/journal-article-10.2307_40228056.txt,8140.0,21.0
journal-article-10.2307_40228057,0,6,9,10.2307_40228057,https://www.jstor.org/stable/40228057,1991.0,Leadership Style and Economic Success in Nigeria and Taiwan,Management & Organizational Behavior,MIR: Management International Review,Diether Gebert; Thomas Steinkamp,/vol_b/data/jstor_data/ocr/journal-article-10.2307_40228057.txt,3939.0,11.0
journal-article-10.2307_40228058,0,4,1,10.2307_40228058,https://www.jstor.org/stable/40228058,1991.0,International Business Information: An Overview of State Corporate Taxation for Foreign Investors in the United States,Management & Organizational Behavior,MIR: Management International Review,Robert Wood,/vol_b/data/jstor_data/ocr/journal-article-10.2307_40228058.txt,4552.0,12.0
journal-article-10.2307_40228064,6,4,30,10.2307_40228064,https://www.jstor.org/stable/40228064,1991.0,Business Time Perceptions and National Cultures: A Comparative Survey,Management & Organizational Behavior,MIR: Management International Review,Jean-Claude G. Usunier,/vol_b/data/jstor_data/ocr/journal-article-10.2307_40228064.txt,8336.0,21.0
journal-article-10.2307_40228065,2,14,30,10.2307_40228065,https://www.jstor.org/stable/40228065,1991.0,Cross-Cultural Analysis of Cognitive Systems in Organizations: A Comparison between Japanese and American Organizations,Management & Organizational Behavior,MIR: Management International Review,Nobuyuki Chikudate,/vol_b/data/jstor_data/ocr/journal-article-10.2307_40228065.txt,4421.0,13.0
journal-article-10.2307_40228066,1,19,11,10.2307_40228066,https://www.jstor.org/stable/40228066,1991.0,Financial Reporting by Japanese Firms on the NYSE: An Analysis of Linguistic Content,Management & Organizational Behavior,MIR: Management International Review,Nicholas Schroeder; Raj Aggarwal; Charles Gibson,/vol_b/data/jstor_data/ocr/journal-article-10.2307_40228066.txt,7507.0,19.0
journal-article-10.2307_40228069,0,2,1,10.2307_40228069,https://www.jstor.org/stable/40228069,1991.0,International Business Information: Product Liability: Confusion in Europe 1992,Management & Organizational Behavior,MIR: Management International Review,Roger W. Reinsch; Raffaele DeVito,/vol_b/data/jstor_data/ocr/journal-article-10.2307_40228069.txt,10774.0,25.0
journal-article-10.2307_40228075,0,87,2,10.2307_40228075,https://www.jstor.org/stable/40228075,1991.0,Corporate Strategies in a Turbulent World Economy,Management & Organizational Behavior,MIR: Management International Review,Lars Oxelheim; Clas G. Wihlborg,/vol_b/data/jstor_data/ocr/journal-article-10.2307_40228075.txt,8965.0,23.0
journal-article-10.2307_40228076,4,61,3,10.2307_40228076,https://www.jstor.org/stable/40228076,1991.0,The Importance of the Role of Subsidiary Boards in MNCs: Comparative Parent and Subsidiary Perceptions,Management & Organizational Behavior,MIR: Management International Review,Mark P. Kriger,/vol_b/data/jstor_data/ocr/journal-article-10.2307_40228076.txt,6096.0,15.0
journal-article-10.2307_40228077,12,3,39,10.2307_40228077,https://www.jstor.org/stable/40228077,1991.0,Flexible Automation and High Technology in the U.S. Metalworking Industry,Management & Organizational Behavior,MIR: Management International Review,Angel Martínez Sánchez,/vol_b/data/jstor_data/ocr/journal-article-10.2307_40228077.txt,5003.0,14.0
journal-article-10.2307_40228078,4,0,8,10.2307_40228078,https://www.jstor.org/stable/40228078,1991.0,International and Non-International Business Journal Awareness and Evaluation: Perceptions of Active Researchers,Management & Organizational Behavior,MIR: Management International Review,Bahman Ebrahimi; Copala K. Ganesh; P. R. Chandy,/vol_b/data/jstor_data/ocr/journal-article-10.2307_40228078.txt,7299.0,18.0
journal-article-10.2307_40228079,7,52,4,10.2307_40228079,https://www.jstor.org/stable/40228079,1991.0,International Portfolio Analysis: A New Model,Management & Organizational Behavior,MIR: Management International Review,Arvind Parkhe,/vol_b/data/jstor_data/ocr/journal-article-10.2307_40228079.txt,5951.0,15.0
journal-article-10.2307_40228085,2,8,0,10.2307_40228085,https://www.jstor.org/stable/40228085,1992.0,Leveraged Buyouts: Their Impact on R&D Spending,Management & Organizational Behavior,MIR: Management International Review,Garry D. Bruton; Elton Scifres,/vol_b/data/jstor_data/ocr/journal-article-10.2307_40228085.txt,6293.0,15.0
journal-article-10.2307_40228086,5,9,5,10.2307_40228086,https://www.jstor.org/stable/40228086,1992.0,Generic Strategies and Firm Performance in a Declining Industry,Management & Organizational Behavior,MIR: Management International Review,Barbara Parker; Marilyn M. Helms,/vol_b/data/jstor_data/ocr/journal-article-10.2307_40228086.txt,6692.0,17.0
journal-article-10.2307_40228087,8,51,2,10.2307_40228087,https://www.jstor.org/stable/40228087,1992.0,Under What Conditions Can Exports Exert a Positive Influence on Profitability?,Management & Organizational Behavior,MIR: Management International Review,Jacques Liouville,/vol_b/data/jstor_data/ocr/journal-article-10.2307_40228087.txt,4803.0,14.0
journal-article-10.2307_40228088,1,15,7,10.2307_40228088,https://www.jstor.org/stable/40228088,1992.0,An Analysis of the Foreign and Domestic Balance Sheet Strategies of the U.S. Banks and Their Association to Profitability Performance,Management & Organizational Behavior,MIR: Management International Review,John A. Haslem; Carl A. Scheraga; James P. Bedingfield,/vol_b/data/jstor_data/ocr/journal-article-10.2307_40228088.txt,8295.0,21.0
journal-article-10.2307_40228089,26,9,49,10.2307_40228089,https://www.jstor.org/stable/40228089,1992.0,Cultural Baggage and the Adaption of Expatriate American and Japanese Managers,Management & Organizational Behavior,MIR: Management International Review,Bruce W. Stening; Mitchell R. Hammer,/vol_b/data/jstor_data/ocr/journal-article-10.2307_40228089.txt,5176.0,13.0
journal-article-10.2307_40228094,13,10,10,10.2307_40228094,https://www.jstor.org/stable/40228094,1992.0,Nation as a Context for Strategy: The Effects of National Characteristics on Business-Level Strategies,Management & Organizational Behavior,MIR: Management International Review,Y. Paul Huo; William McKinley,/vol_b/data/jstor_data/ocr/journal-article-10.2307_40228094.txt,4565.0,11.0
journal-article-10.2307_40228095,13,85,2,10.2307_40228095,https://www.jstor.org/stable/40228095,1992.0,Performance of International Joint Ventures and Wholly Owned Foreign Subsidiaries: A Comparative Perspective,Management & Organizational Behavior,MIR: Management International Review,Jafor Chowdhury,/vol_b/data/jstor_data/ocr/journal-article-10.2307_40228095.txt,8290.0,19.0
journal-article-10.2307_40228096,0,35,0,10.2307_40228096,https://www.jstor.org/stable/40228096,1992.0,Impact of U.S.-China Joint Ventures on Stockholders' Wealth by Degree of International Involvement,Management & Organizational Behavior,MIR: Management International Review,Michael Y. Hu; Haiyang Chen; Joseph C. Shieh,/vol_b/data/jstor_data/ocr/journal-article-10.2307_40228096.txt,5258.0,14.0
journal-article-10.2307_40228097,0,8,0,10.2307_40228097,https://www.jstor.org/stable/40228097,1992.0,Credit Practices of European Subsidiaries of U.S. Multinational Corporations,Management & Organizational Behavior,MIR: Management International Review,James Talaga; Joshua Buch,/vol_b/data/jstor_data/ocr/journal-article-10.2307_40228097.txt,5499.0,14.0
journal-article-10.2307_40228098,5,18,3,10.2307_40228098,https://www.jstor.org/stable/40228098,1992.0,A Cross Regional Comparison of Export Performance of Firms in Two Canadian Regions,Management & Organizational Behavior,MIR: Management International Review,Erdener Kaynak,/vol_b/data/jstor_data/ocr/journal-article-10.2307_40228098.txt,6545.0,18.0
journal-article-10.2307_40228099,0,16,0,10.2307_40228099,https://www.jstor.org/stable/40228099,1992.0,Executives Forum: Empowerment as a Growth Strategy,Management & Organizational Behavior,MIR: Management International Review,James A. Belasco,/vol_b/data/jstor_data/ocr/journal-article-10.2307_40228099.txt,3072.0,9.0
journal-article-10.2307_40228104,5,29,9,10.2307_40228104,https://www.jstor.org/stable/40228104,1992.0,Foreign Investment in the East European Transition,Management & Organizational Behavior,MIR: Management International Review,Paul J. J. Welfens,/vol_b/data/jstor_data/ocr/journal-article-10.2307_40228104.txt,8380.0,20.0
journal-article-10.2307_40228105,4,24,26,10.2307_40228105,https://www.jstor.org/stable/40228105,1992.0,Strategic Decision Processes in International Firms,Management & Organizational Behavior,MIR: Management International Review,Robert E. Jones; Lester W. Jacobs; Willem van't Spijker,/vol_b/data/jstor_data/ocr/journal-article-10.2307_40228105.txt,6350.0,18.0
journal-article-10.2307_40228106,1,58,22,10.2307_40228106,https://www.jstor.org/stable/40228106,1992.0,Organization in American MNCs: The Perspective of the European Regional Headquarters,Management & Organizational Behavior,MIR: Management International Review,Daniel Sullivan,/vol_b/data/jstor_data/ocr/journal-article-10.2307_40228106.txt,4866.0,14.0
journal-article-10.2307_40228107,2,17,6,10.2307_40228107,https://www.jstor.org/stable/40228107,1992.0,Management Sponsored LBO's: Considerations for Valuation,Management & Organizational Behavior,MIR: Management International Review,Richard F. Kaufman; Carl H. Walther,/vol_b/data/jstor_data/ocr/journal-article-10.2307_40228107.txt,5076.0,13.0
journal-article-10.2307_40228109,0,0,33,10.2307_40228109,https://www.jstor.org/stable/40228109,1992.0,A Content Analysis of Contributions to the Management International Review Journal,Management & Organizational Behavior,MIR: Management International Review,P. R. Chandy; Pradeep Gopalakrishna,/vol_b/data/jstor_data/ocr/journal-article-10.2307_40228109.txt,3862.0,11.0
journal-article-10.2307_40228115,2,39,49,10.2307_40228115,https://www.jstor.org/stable/40228115,1992.0,The Effect of Cultural Differences in Perceptions of Transaction Costs on National Differences in the Preference for Licensing,Management & Organizational Behavior,MIR: Management International Review,Scott A. Shane,/vol_b/data/jstor_data/ocr/journal-article-10.2307_40228115.txt,6824.0,17.0
journal-article-10.2307_40228116,2,26,22,10.2307_40228116,https://www.jstor.org/stable/40228116,1992.0,An Examination of the Transferability of Traditional Performance Appraisal Principles across Cultural Boundaries,Management & Organizational Behavior,MIR: Management International Review,Charles M. Vance; Shirley R. McClaine; David M. Boje; H. Daniel Stage,/vol_b/data/jstor_data/ocr/journal-article-10.2307_40228116.txt,5270.0,14.0
journal-article-10.2307_40228117,7,46,13,10.2307_40228117,https://www.jstor.org/stable/40228117,1992.0,Strategic Mindsets and Decision-Making Autonomy in U.S. and Japanese MNCs,Management & Organizational Behavior,MIR: Management International Review,Mark P. Kriger; Esther E. Solomon,/vol_b/data/jstor_data/ocr/journal-article-10.2307_40228117.txt,5288.0,17.0
journal-article-10.2307_40228118,10,152,11,10.2307_40228118,https://www.jstor.org/stable/40228118,1992.0,Strategic Business Alliances between Canada and the Newly Industrialized Countries of Pacific Asia,Management & Organizational Behavior,MIR: Management International Review,C. L. Hung,/vol_b/data/jstor_data/ocr/journal-article-10.2307_40228118.txt,6728.0,17.0
journal-article-10.2307_40228119,3,10,3,10.2307_40228119,https://www.jstor.org/stable/40228119,1992.0,International Dynamics in the Service Industries: The Example of the Belgian Insurance Market,Management & Organizational Behavior,MIR: Management International Review,Reinhilde Veugelers,/vol_b/data/jstor_data/ocr/journal-article-10.2307_40228119.txt,5690.0,18.0
journal-article-10.2307_40228125,3,21,3,10.2307_40228125,https://www.jstor.org/stable/40228125,1992.0,Policy-Formation and Policy-Execution in the Business Undertaking,Management & Organizational Behavior,MIR: Management International Review,H. Ulrich,/vol_b/data/jstor_data/ocr/journal-article-10.2307_40228125.txt,5647.0,9.0
